wine,wine_id,appellation,color,wine_type,regions,country,classification,vintage,is_primeurs,score,confidence_index,journalist_count
"Flora Springs, Trilogy, Napa Valley",74749,Napa Valley,Red,,California,Usa,,2002,False,90.99,B,3
"Flora Springs, Cabernet Sauvignon, Napa Valley",74733,Napa Valley,Red,,California,Usa,,2002,False,86.86,C,3
"Flora Springs, Wild Boar Vineyard Cabernet Sauvignon, Napa Valley",74750,Napa Valley,Red,,California,Usa,,2002,False,89.07,B,3
"Flora Springs, Out Of Sight Vineyard Cabernet Sauvignon, Napa Valley",74741,Napa Valley,Red,,California,Usa,,2002,False,87.08,B,3
"Viader, Dare Tempranillo, Napa Valley",139369,Napa Valley,Red,,California,Usa,,2003,False,84.44,C,3
"L'Ecole No. 41, Perigee Seven Hills Vineyard, Walla Walla Valley",92094,Walla Walla Valley,Red,,Washington,Usa,,2002,False,89.43,C+,3
"Betz Family Winery, Clos De Betz, Columbia Valley",11655,Columbia Valley,Red,,Washington,Usa,,2002,False,89.99,B,4
"Paul Hobbs, Hyde Vineyard Cabernet Sauvignon, Carneros",113419,Carneros,Red,,California,Usa,,2002,False,89.77,A,3
"Far Niente Estate, Bottled Cabernet Sauvignon, Oakville",72079,Oakville,Red,,California,Usa,,2002,False,91.12,C+,3
"Joseph Phelps Vineyards, Merlot, Napa Valley",89579,Napa Valley,Red,,California,Usa,,2002,False,89.17,C+,4
"Showket Vineyards, Sangiovese, Oakville",127167,Oakville,Red,,California,Usa,,2001,False,87.4,A+,3
"Nickel & Nickel, Harris Vineyard Merlot, Oakville",109197,Oakville,Red,,California,Usa,,2002,False,87.1,B,3
"Martinelli, Jackass Vineyard Zinfandel, Russian River Valley",102655,Russian River Valley,Red,,California,Usa,,2003,False,92.32,C,3
"Paul Hobbs, Michael Black Vineyard Merlot, Napa Valley",113423,Napa Valley,Red,,California,Usa,,2002,False,91.76,C+,3
"Duckhorn Vineyards, Merlot, Napa Valley",68064,Napa Valley,Red,,California,Usa,,2002,False,89.57,A+,3
"Joseph Phelps Vineyards, Syrah, Napa Valley",89581,Napa Valley,Red,,California,Usa,,2002,False,87.84,C,4
"Betz Family Winery, Pere De Famille Cabernet Sauvignon, Columbia Valley",11660,Columbia Valley,Red,,Washington,Usa,,2002,False,93.3,B+,4
"Andrew Will Winery, Ciel Du Cheval Red, Red Mountain",4532,Red Mountain,Red,,Washington,Usa,,2002,False,93.1,B,3
"Grace Family Vineyards, Cabernet Sauvignon, Napa Valley",79842,Napa Valley,Red,,California,Usa,,2002,False,90.18,B,3
"Martinelli, Blue Slide Ridge Pinot Noir, Sonoma Coast",102645,Sonoma Coast,Red,,California,Usa,,2002,False,92.38,C,4
"Martinelli, Blue Slide Ridge Pinot Noir, Sonoma Coast",102645,Sonoma Coast,Red,,California,Usa,,2000,False,90.54,C,3
"Martinelli, Vineyard' Reserve Pinot Noir, Russian River Valley",102674,Russian River Valley,Red,,California,Usa,,2002,False,89.62,B,4
"Martinelli, Blue Slide Ridge Pinot Noir, Sonoma Coast",102645,Sonoma Coast,Red,,California,Usa,,2003,False,93.61,B,3
"Martinelli, Zio Tony Ranch Gianna Marie Syrah, Russian River Valley",102678,Russian River Valley,Red,,California,Usa,,2002,False,92.25,C+,3
"Martinelli, Vineyard' Reserve Pinot Noir, Russian River Valley",102674,Russian River Valley,Red,,California,Usa,,2003,False,92.11,A,3
"Shafer Vineyards, Relentless, Napa Valley",126752,Napa Valley,Red,,California,Usa,,2001,False,91.25,B,4
"Martinelli, Seven Mules Vineyard Pinot Noir, Russian River Valley",102663,Russian River Valley,Red,,California,Usa,,2003,False,88.0,A+,3
"Ridge Vineyards, Geyserville Zinfandel, Alexander Valley",120777,Alexander Valley,Red,,California,Usa,,2002,False,89.58,C+,3
"Mount Eden Vineyards, Cabernet Sauvignon, Santa Cruz Mountains",107657,Santa Cruz Mountains,Red,,California,Usa,,2001,False,84.08,C,3
"Robert Foley Vineyards, Claret, Napa Valley",121314,Napa Valley,Red,,California,Usa,,2002,False,96.48,B,3
"Rudd Oakville Estate, Cabernet Sauvignon, California",123061,California,Red,,California,Usa,,2002,False,94.34,B+,3
"Juslyn Vineyards, Vineyard Select Cabernet Sauvignon, Napa Valley",89947,Napa Valley,Red,,California,Usa,,2001,False,86.34,C,3
"Marcassin, Blue Slide Ridge Pinot Noir, Sonoma Coast",101636,Sonoma Coast,Red,,California,Usa,,2000,False,96.42,B,3
"Quintessa, Rutherford",118360,Rutherford,Red,,California,Usa,,2001,False,88.84,B,4
"Martinelli, Zio Tony Ranch Pinot Noir, Russian River Valley",102679,Russian River Valley,Red,,California,Usa,,2003,False,92.48,B,3
"Martinelli, Bondi Home Ranch Water Trough Vineyard Pinot Noir, Green Valley",102646,Green Valley,Red,,California,Usa,,2003,False,91.84,B,3
"Silver Oak Cellars, Cabernet Sauvignon, Napa Valley",127590,Napa Valley,Red,,California,Usa,,2000,False,85.63,C,3
"Shafer Vineyards, Firebreak Sangiovese, Stags Leap District",126745,Stags Leap District,Red,,California,Usa,,2001,False,89.39,C+,4
"Peter Michael Winery, Le Moulin Rouge Pinot Noir, Santa Lucia Highlands",114828,Santa Lucia Highlands,Red,,California,Usa,,2001,False,94.58,A,3
"Martinelli, Zio Tony Ranch Pinot Noir, Russian River Valley",102679,Russian River Valley,Red,,California,Usa,,2002,False,92.54,A+,3
"Martinelli, Giuseppe & Luisa Zinfandel, Russian River Valley",102649,Russian River Valley,Red,,California,Usa,,2002,False,91.85,B,3
"Martinelli, Moonshine Ranch Pinot Noir, Russian River Valley",102660,Russian River Valley,Red,,California,Usa,,2002,False,91.51,B,3
"Martinelli, Seven Mules Vineyard Pinot Noir, Russian River Valley",102663,Russian River Valley,Red,,California,Usa,,2002,False,91.1,C+,3
"Paul Hobbs, Hyde Vineyard Pinot Noir, Carneros",113420,Carneros,Red,,California,Usa,,2002,False,90.97,A+,3
"Flora Springs, Rutherford Hillside Reserve Cabernet Sauvignon, Napa Valley",74745,Napa Valley,Red,,California,Usa,,2001,False,90.67,C+,3
"Bond Estates, Matriarch Red, Napa Valley",19859,Napa Valley,Red,,California,Usa,,2001,False,90.44,C+,3
"Shafer Vineyards, Merlot, Napa Valley",126747,Napa Valley,Red,,California,Usa,,2001,False,90.14,B,5
"Nickel & Nickel, John C. Sullenger Vineyard Cabernet Sauvignon, Oakville",109199,Oakville,Red,,California,Usa,,2001,False,90.01,C+,3
"Pine Ridge Vineyards, Howell Mountain Cabernet Sauvignon, Napa Valley",116334,Napa Valley,Red,,California,Usa,,2001,False,90.0,B,3
"Robert Craig Winery, Mount Veeder Cabernet Sauvignon, Napa Valley",121298,Napa Valley,Red,,California,Usa,,2001,False,89.92,B,3
"Martinelli, Bondi Home Ranch Water Trough Vineyard Pinot Noir, Green Valley",102646,Green Valley,Red,,California,Usa,,2002,False,89.36,B+,3
"Stag'S Leap Wine Cellars, Estate Fay Cabernet Sauvignon, Napa Valley",129788,Napa Valley,Red,,California,Usa,,2001,False,89.15,B,3
"Flora Springs, Out Of Sight Vineyard Cabernet Sauvignon, Napa Valley",74741,Napa Valley,Red,,California,Usa,,2001,False,88.78,B+,3
"Stag'S Leap Wine Cellars, Estate S.L.V Cabernet Sauvignon, Napa Valley",129791,Napa Valley,Red,,California,Usa,,2001,False,88.47,C+,3
"Pine Ridge Vineyards, Oakville Cabernet Sauvignon, Napa Valley",116339,Napa Valley,Red,,California,Usa,,2001,False,88.47,A,3
"Ramey Wine Cellars, Claret, Napa Valley",118761,Napa Valley,Red,,California,Usa,,2001,False,88.42,A+,3
"Twomey Cellars, Merlot, Napa Valley",137647,Napa Valley,Red,,California,Usa,,2001,False,88.05,C+,3
"Robert Craig Winery, Howell Mountain Cabernet Sauvignon, Napa Valley",121297,Napa Valley,Red,,California,Usa,,2001,False,88.04,C+,3
"Nickel & Nickel, Rock Cairn Vineyard Cabernet Sauvignon, Oakville",109205,Oakville,Red,,California,Usa,,2001,False,87.81,C,3
"Flora Springs, Cabernet Sauvignon, Napa Valley",74733,Napa Valley,Red,,California,Usa,,2001,False,87.29,B,3
"Chateau Montelena Estate, Zinfandel, Napa Valley",39436,Napa Valley,Red,,California,Usa,,2001,False,86.84,C+,3
"Beaulieu Vineyard Bv, Reserve Tapestry, Napa Valley",9789,Napa Valley,Red,,California,Usa,,2001,False,82.6,C,3
"Beaulieu Vineyard Bv, Dulcet Reserve, Napa Valley",9763,Napa Valley,Red,,California,Usa,,2001,False,81.07,C,3
"Chateau Montelena, Cabernet Sauvignon, Napa Valley",39440,Napa Valley,Red,,California,Usa,,2001,False,80.48,C,3
"St. Clement Vineyards, Oroppas, Napa Valley",129597,Napa Valley,Red,,California,Usa,,2001,False,84.22,C,3
"Cliff Lede Vineyards, Poetry Cabernet Sauvignon, Stags Leap District",43385,Stags Leap District,Red,,California,Usa,,2001,False,92.12,B+,3
"Betz Family Winery, La Serenne Syrah, Yakima Valley",11659,Yakima Valley,Red,,Washington,Usa,,2002,False,91.98,C+,4
"Betz Family Winery, La Cote Rousse Syrah, Red Mountain",11658,Red Mountain,Red,,Washington,Usa,,2002,False,91.79,B,4
"Viader, Syrah, Napa Valley",139372,Napa Valley,Red,,California,Usa,,2001,False,88.45,B,3
"Beringer Vineyards, Alluvium Red, Knights Valley",10977,Knights Valley,Red,,California,Usa,,2000,False,84.28,C,3
"Etude, Cabernet Sauvignon, Napa Valley",71017,Napa Valley,Red,,California,Usa,,1994,False,93.49,C+,3
"Leonetti Cellar, Cabernet Sauvignon, Walla Walla Valley",95561,Walla Walla Valley,Red,,Washington,Usa,,2001,False,91.17,B+,3
"Robert Mondavi Winery, S.L.D. Cabernet Sauvignon, Stags Leap District",121457,Stags Leap District,Red,,California,Usa,,2001,False,90.41,B,4
"Silverado Vineyards, Stags Leap District Cabernet Sauvignon, Napa Valley",127661,Napa Valley,Red,,California,Usa,,2000,False,89.73,A,3
"Chappellet, Signature Cabernet Sauvignon, Napa Valley",31620,Napa Valley,Red,,California,Usa,,2001,False,89.26,B,3
"Dominus Estate, Napanook, Napa Valley",67009,Napa Valley,Red,,California,Usa,,2001,False,88.85,B+,4
"Leonetti Cellar, Sangiovese, Walla Walla Valley",95564,Walla Walla Valley,Red,,Washington,Usa,,2002,False,88.27,B,3
"Stag'S Leap Wine Cellars, Cabernet Sauvignon, Napa Valley",129781,Napa Valley,Red,,California,Usa,,2000,False,88.21,C,4
"La Jota Vineyard, Petite Sirah, Howell Mountain",92783,Howell Mountain,Red,,California,Usa,,2001,False,87.98,B,3
"Robert Mondavi Winery, Oakville Cabernet Sauvignon, Napa Valley",121434,Napa Valley,Red,,California,Usa,,2001,False,86.87,C,4
"Robert Mondavi Winery, Cabernet Sauvignon, Napa Valley",121413,Napa Valley,Red,,California,Usa,,2001,False,85.87,C,4
"Pepper Bridge Winery, Cabernet Sauvignon, Walla Walla Valley",114409,Walla Walla Valley,Red,,Washington,Usa,,2001,False,85.47,C+,3
"Stag'S Leap Wine Cellars, Estate Cask 23 Cabernet Sauvignon, Napa Valley",129784,Napa Valley,Red,,California,Usa,,1994,False,88.57,C,3
"Pepper Bridge Winery, Merlot, Walla Walla Valley",114410,Walla Walla Valley,Red,,Washington,Usa,,2001,False,89.43,C+,3
"L'Ecole No. 41, Pepper Bridge Vineyard Apogee, Walla Walla Valley",92093,Walla Walla Valley,Red,,Washington,Usa,,2001,False,88.83,C+,3
"Domaine Serene, Evenstad Reserve' Pinot Noir, Willamette Valley",65491,Willamette Valley,Red,,Oregon,Usa,,2000,False,87.44,C+,3
"Cliff Lede Vineyards, Cabernet Sauvignon, Stags Leap District",43378,Stags Leap District,Red,,California,Usa,,2001,False,88.8,C+,3
"Rudd Oakville Estate, Cabernet Sauvignon, California",123061,California,Red,,California,Usa,,2001,False,93.7,A+,3
"Showket Vineyards, Cabernet Sauvignon, Oakville",127166,Oakville,Red,,California,Usa,,2001,False,89.25,B,3
"Paul Hobbs, Michael Black Vineyard Merlot, Napa Valley",113423,Napa Valley,Red,,California,Usa,,2001,False,90.51,B,3
"Betz Family Winery, Pere De Famille Cabernet Sauvignon, Columbia Valley",11660,Columbia Valley,Red,,Washington,Usa,,2001,False,93.09,B,3
"Andrew Will Winery, Champoux Vineyard Red, Horse Heaven Hills",4531,Horse Heaven Hills,Red,,Washington,Usa,,2001,False,92.31,C+,3
"Betz Family Winery, La Serenne Syrah, Yakima Valley",11659,Yakima Valley,Red,,Washington,Usa,,2001,False,91.7,B,3
"Betz Family Winery, La Cote Rousse Syrah, Red Mountain",11658,Red Mountain,Red,,Washington,Usa,,2001,False,91.42,B+,3
"Betz Family Winery, Clos De Betz, Columbia Valley",11655,Columbia Valley,Red,,Washington,Usa,,2001,False,90.62,A,3
"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,2000,False,89.93,A+,3
"Delille Cellars, D2, Columbia Valley",50044,Columbia Valley,Red,,Washington,Usa,,2000,False,88.35,B,3
"Delille Cellars, D2, Columbia Valley",50044,Columbia Valley,Red,,Washington,Usa,,2001,False,88.22,B,3
"Duckhorn Vineyards, Howell Mountain Merlot, Napa Valley",68061,Napa Valley,Red,,California,Usa,,1999,False,91.16,B,3
"Duckhorn Vineyards Estate, Monitor Ledge Vineyard Grown Cabernet Sauvignon, Napa Valley",68052,Napa Valley,Red,,California,Usa,,2000,False,89.9,A,4
"Duckhorn Vineyards Estate, Grown Napa Valley Cabernet Sauvignon, Napa Valley",68051,Napa Valley,Red,,California,Usa,,2000,False,89.47,B,3
"Duckhorn Vineyards Estate, Patzimaro Vineyard Grown Cabernet Sauvignon, Napa Valley",68053,Napa Valley,Red,,California,Usa,,2000,False,89.16,B,4
"Duckhorn Vineyards, Cabernet Sauvignon, Napa Valley",68056,Napa Valley,Red,,California,Usa,,2000,False,87.53,B,4
"Etude, Cabernet Sauvignon, Napa Valley",71017,Napa Valley,Red,,California,Usa,,2000,False,91.17,B,3
"Larkmead Vineyards, Solari Cabernet Sauvignon, Napa Valley",94126,Napa Valley,Red,,California,Usa,,2001,False,91.91,B+,3
"Gemstone Vineyard Estate, Facets Estate - Gemstone Red Blend, Yountville",78114,Yountville,Red,,California,Usa,,2001,False,89.97,C,3
"Switchback Ridge Peterson Family Vineyard, Petite Sirah, Napa Valley",131553,Napa Valley,Red,,California,Usa,,2001,False,93.53,B,3
"Cadence Winery, Bel Canto Cara Mia Vineyard Red, Columbia Valley",23199,Columbia Valley,Red,,Washington,Usa,,2001,False,92.9,B,3
"Rudd Oakville Estate, California",123062,California,Red,,California,Usa,,2000,False,92.4,A+,3
"Peter Michael Winery, Les Pavots Estate Red, Knights Valley",114829,Knights Valley,Red,,California,Usa,,2000,False,91.55,C+,4
"Paul Hobbs, Hyde Vineyard Pinot Noir, Carneros",113420,Carneros,Red,,California,Usa,,2001,False,91.05,B,3
"Rudd, Jericho Canyon Vineyard Red, Napa Valley",123067,Napa Valley,Red,,California,Usa,,2000,False,90.12,A,4
"Duckhorn Vineyards Estate, Grown Merlot, Napa Valley",68050,Napa Valley,Red,,California,Usa,,2000,False,89.06,B,3
"Duckhorn Vineyards, Three Palms Vineyard Merlot, Napa Valley",68073,Napa Valley,Red,,California,Usa,,2000,False,88.91,A,4
"Joseph Phelps Vineyards, Merlot, Napa Valley",89579,Napa Valley,Red,,California,Usa,,2001,False,87.76,B+,3
"Stag'S Leap Wine Cellars, Merlot, Napa Valley",129797,Napa Valley,Red,,California,Usa,,2000,False,87.04,C,3
"Peter Franus, Brandlin Vineyard Zinfandel, Mount Veeder",114724,Mount Veeder,Red,,California,Usa,,2001,False,87.72,B,3
"Diamond Creek, Red Rock Terrace Cabernet Sauvignon, Napa Valley",50664,Napa Valley,Red,,California,Usa,,2000,False,89.19,B,3
"Diamond Creek, Gravelly Meadow Cabernet Sauvignon, Napa Valley",50661,Napa Valley,Red,,California,Usa,,2000,False,88.81,C+,3
"Diamond Creek, Volcanic Hill Cabernet Sauvignon, Napa Valley",50666,Napa Valley,Red,,California,Usa,,2000,False,88.73,C,3
"Joseph Phelps Vineyards, Syrah, Napa Valley",89581,Napa Valley,Red,,California,Usa,,2000,False,88.57,B,4
"Beringer Vineyards, Alluvium Red, Knights Valley",10977,Knights Valley,Red,,California,Usa,,1999,False,87.28,C+,3
"Martinelli, Hop Barn Hill Syrah, Russian River Valley",102652,Russian River Valley,Red,,California,Usa,,2001,False,94.38,C+,3
"Joseph Phelps Vineyards, Backus Vineyard Cabernet Sauvignon, Oakville",89560,Oakville,Red,,California,Usa,,1991,False,89.37,B+,3
"Joseph Phelps Vineyards, Backus Vineyard Cabernet Sauvignon, Oakville",89560,Oakville,Red,,California,Usa,,2000,False,91.28,C+,3
"Mount Eden Vineyards, Old Vine Reserve Cabernet Sauvignon, Santa Cruz Mountains",107664,Santa Cruz Mountains,Red,,California,Usa,,1999,False,89.89,C+,3
"Dunn Vineyards, Napa Valley Cabernet Sauvignon, Napa Valley",68207,Napa Valley,Red,,California,Usa,,2000,False,86.62,B,3
"Mount Eden Vineyards, Cabernet Sauvignon, Santa Cruz Mountains",107657,Santa Cruz Mountains,Red,,California,Usa,,2000,False,86.5,B+,3
"Shafer Vineyards, Relentless, Napa Valley",126752,Napa Valley,Red,,California,Usa,,2000,False,92.08,B,5
"Cardinale Estate, Napa Valley",25943,Napa Valley,Red,,California,Usa,,2000,False,88.4,A+,3
"Quintessa, Rutherford",118360,Rutherford,Red,,California,Usa,,2000,False,88.29,B,4
"Lokoya Winery, Cabernet Sauvignon, Diamond Mountain District",97273,Diamond Mountain District,Red,,California,Usa,,2000,False,87.94,A,3
"Lokoya Winery, Mount Veeder Cabernet Sauvignon, Napa Valley",97276,Napa Valley,Red,,California,Usa,,2000,False,87.28,A+,3
"Lokoya Winery, Howell Mountain Cabernet Sauvignon, Napa Valley",97275,Napa Valley,Red,,California,Usa,,2000,False,86.06,A+,3
"Colgin Cellars, Herb Lamb Vineyard Cabernet Sauvignon, Napa Valley",44619,Napa Valley,Red,,California,Usa,,2000,False,92.05,C,3
"Martinelli, Moonshine Ranch Pinot Noir, Russian River Valley",102660,Russian River Valley,Red,,California,Usa,,2001,False,91.88,B+,3
"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,2000,False,91.39,C+,3
"Duckhorn Vineyards Estate, Grown Napa Valley Cabernet Sauvignon, Napa Valley",68051,Napa Valley,Red,,California,Usa,,1999,False,91.13,C+,3
"Martinelli, Seven Mules Vineyard Pinot Noir, Russian River Valley",102663,Russian River Valley,Red,,California,Usa,,2001,False,90.85,C+,3
"Martinelli, Zio Tony Ranch Pinot Noir, Russian River Valley",102679,Russian River Valley,Red,,California,Usa,,2001,False,90.34,A,3
"Shafer Vineyards, Merlot, Napa Valley",126747,Napa Valley,Red,,California,Usa,,2000,False,90.26,B,4
"Duckhorn Vineyards Estate, Patzimaro Vineyard Grown Cabernet Sauvignon, Napa Valley",68053,Napa Valley,Red,,California,Usa,,1999,False,90.01,B,4
"Duckhorn Vineyards Estate, Monitor Ledge Vineyard Grown Cabernet Sauvignon, Napa Valley",68052,Napa Valley,Red,,California,Usa,,1999,False,89.83,C+,4
"Shafer Vineyards, Cabernet Sauvignon, Napa Valley",126744,Napa Valley,Red,,California,Usa,,2000,False,89.55,B+,5
"Twomey Cellars, Merlot, Napa Valley",137647,Napa Valley,Red,,California,Usa,,2000,False,89.26,B,3
"Shafer Vineyards, Firebreak Sangiovese, Stags Leap District",126745,Stags Leap District,Red,,California,Usa,,2000,False,89.05,B,4
"Pahlmeyer, Merlot, Napa Valley",111896,Napa Valley,Red,,California,Usa,,2000,False,88.82,B+,3
"Duckhorn Vineyards, Merlot, Napa Valley",68064,Napa Valley,Red,,California,Usa,,2000,False,88.11,B,3
"Martinelli, Bondi Home Ranch Water Trough Vineyard Pinot Noir, Green Valley",102646,Green Valley,Red,,California,Usa,,2001,False,88.11,A+,3
"Flora Springs, Trilogy, Napa Valley",74749,Napa Valley,Red,,California,Usa,,2000,False,88.11,B,3
"Joseph Phelps Vineyards, Cabernet Sauvignon, Napa Valley",89561,Napa Valley,Red,,California,Usa,,2000,False,87.98,B,4
"Saintsbury, Carneros Pinot Noir, Napa Valley",123830,Napa Valley,Red,,California,Usa,,2001,False,86.22,A,5
"Dominus Estate, Napanook, Napa Valley",67009,Napa Valley,Red,,California,Usa,,2000,False,85.91,B+,4
"Joseph Phelps Vineyards, Merlot, Napa Valley",89579,Napa Valley,Red,,California,Usa,,2000,False,85.64,C+,3
"Caymus Vineyards, Special Selection Cabernet Sauvignon, Napa Valley",30130,Napa Valley,Red,,California,Usa,,2000,False,91.61,B+,3
"Beringer Vineyards, Knights Valley Reserve Cabernet Sauvignon, Sonoma County",11013,Sonoma County,Red,,California,Usa,,1999,False,86.86,C,3
"Robert Mondavi Winery, S.L.D. Merlot, Stags Leap District",121458,Stags Leap District,Red,,California,Usa,,2000,False,86.71,C+,3
"Ridge Vineyards, Monte Bello, Santa Cruz Mountains",120786,Santa Cruz Mountains,Red,,California,Usa,,1993,False,91.63,B,4
"Stonestreet Alexander Mountain Estate, Legacy Red, Alexander Valley",130797,Alexander Valley,Red,,California,Usa,,1999,False,90.33,B,4
"Beringer Vineyards, Chabot Vineyard Cabernet Sauvignon, Napa Valley",10991,Napa Valley,Red,,California,Usa,,1998,False,89.88,A+,3
"Robert Mondavi Winery, S.L.D. Cabernet Sauvignon, Stags Leap District",121457,Stags Leap District,Red,,California,Usa,,2000,False,88.67,B+,4
"Robert Mondavi Winery, Cabernet Sauvignon, Napa Valley",121413,Napa Valley,Red,,California,Usa,,2000,False,88.15,B,4
"Beringer Vineyards, Bancroft Ranch Howell Mountain Merlot, North Coast",10980,North Coast,Red,,California,Usa,,1996,False,92.01,C+,4
"Stags' Leap Winery, Petite Sirah, Napa Valley",129828,Napa Valley,Red,,California,Usa,,1999,False,91.4,C+,3
"Peter Michael Winery, Les Pavots Estate Red, Knights Valley",114829,Knights Valley,Red,,California,Usa,,1998,False,89.59,B,3
"Cuvaison, Carneros Pinot Noir, California",47923,California,Red,,California,Usa,,2001,False,86.68,B+,3
"Robert Mondavi Winery, Cabernet Sauvignon, Napa Valley",121413,Napa Valley,Red,,California,Usa,,1999,False,86.13,C+,4
